Name,Brand,Price,Image_URL,Product_URL,Category,Description
Elite Xpression - Performance Short Sleeve Shirt with Printed Insert-Royal Blue - Adult Small,Elite Xpression,USD 39.00,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/elite-xpression-performance-short-sleeve-shirt-with-printed-insert-royal-blue-adult-small-10-off/,Apparel,NO EXPRESS SHIPPING AVAILABLE FOR ELITE EXPRESSION ITEMS!!!
Jerry's 289 Glitter Lace 1-Piece Size: Adult Large,Jerry Skating World,USD 164.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-289-glitter-lace-1-piece-size-adult-large-10-off/,Apparel,"Jet black velvet 1-piece with long glitter lace sleeves, a seamless sweetheart front and traditional back keyhole for a timeless and classical look. Built-in shelf bra."
292 Jerry's  Long Sleeve Ice Skating Catsuit Size Adult Medium,Jerry Skating World,USD 174.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/copy-of-292-jerrys-long-sleeve-catsuit/,Apparel,"Long, lean looking black catsuit in supplex with long mesh sleeves and an overlay of mesh caught at the bust in a crystal hourglass buckle."
Elite Xpression - Performance Long Sleeve Turtleneck - Royal Blue Size Small,Elite Xpression,USD 45.00,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/elite-xpression-performance-long-sleeve-turtleneck-royal-blue-size-small/,Apparel,NO EXPRESS SHIPPING AVAILABLE FOR ELITE EXPRESSION ITEMS!!!
Jerry's 300 Long Sleeve Figure Skating Bodysuit,Jerry Skating World,USD 107.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-300-long-sleeve-figure-skating-bodysuit/,Apparel,Delivery Time 1-4 weeks
Jerry's 299 Mesh Dot Figure Skating Bodysuit,Jerry Skating World,USD 112.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-299-mesh-dot-figure-skating-bodysuit/,Apparel,Delivery Time 1-4 weeks
Jerry's 291 Velvet Burnout Figure Skating Catsuit - Burgundy,Jerry Skating World,USD 249.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-291-velvet-burnout-figure-skating-catsuit-burgundy/,Apparel,Delivery Time 1-4 weeks
Jerry's 291 Velvet Burnout Figure Skating Catsuit - Black,Jerry Skating World,USD 249.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-291-velvet-burnout-figure-skating-catsuit-black/,Apparel,Delivery Time 1-4 weeks
Jerry's 286 Triple Bow Back Figure Skating Catsuit - Navy Blue,Jerry Skating World,USD 214.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-286-triple-bow-back-figure-skating-catsuit-navy-blue/,Apparel,Delivery Time 1-4 weeks
Jerry's 286 Triple Bow Back Figure Skating Catsuit - Black,Jerry Skating World,USD 214.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-286-triple-bow-back-figure-skating-catsuit-black/,Apparel,Delivery Time 1-4 weeks
294 Jerry's Lace Overlay Catsuit,Jerry Skating World,USD 204.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/294-jerrys-lace-overlay-catsuit-1/,Apparel,"A slim supplex unitard with elbow length lace sleeves, an empire front and a jewel neck with crossed back straps."
Jerry's S604 Mesh Masterpiece 1-Piece,Jerry Skating World,USD 184.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-s604-mesh-masterpiece-1-piece/,Apparel,"A slim black supplex body legging with an under-the-heel leg line, an empire top in cobalt velvet and sheer elbow length sleeves in sheer print mesh. A built-in shelf bra makes this easy to wear"
Jerry's 298 Crystal Bodysuit,Jerry Skating World,USD 109.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-298-supplex-scoop-neck-bodysuit/,Apparel,This Item Is Not Returnable Due To Hygene Requirements
Jerry's 296 Glitter Mesh 1-Piece,Jerry Skating World,USD 214.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-296-glitter-mesh-1-piece/,Apparel,Black supplex body legging with an empire top and long sleeves in glitter mesh. Shaped front neckline; deep V-back with a trio of parallel straps. (Shown with 1107 gloves in black).
Jerry's 293 Blackjack Catsuit,Jerry Skating World,USD 204.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-293-blackjack-catsuit/,Apparel,"Sleek, smooth supplex 1- piece in solid black with a high neck and back zipper, long sheer mesh sleeves and an under-the heel fit for a longer leg line."
Jerry's 289 Glitter Lace 1-Piece,Jerry Skating World,USD 199.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-289-glitter-lace-1-piece/,Apparel,"Jet black velvet 1-piece with long glitter lace sleeves, a seamless sweetheart front and traditional back keyhole for a timeless and classical look. Built-in shelf bra."
Jerry's 287 Ice Crystals 1-Piece  (Royal Blue),Jerry Skating World,USD 279.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-287-ice-crystals-1-piece-royal-blue/,Apparel,Create a slim silhouette in this sleek black 1-piece with a band of jewel tone colour dripping icicle style crystals. The contrast lycra also edges the V-neckline and highlights the bust line under the black lace that runs into the long sleeves. Lined.
Jerry's 287  Ice Crystals 1-Piece (Ocean),Jerry Skating World,USD 279.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-287-ice-crystals-1-piece-ocean/,Apparel,Create a slim silhouette in this sleek black 1-piece with a band of jewel tone colour dripping icicle style crystals. The contrast lycra also edges the V-neckline and highlights the bust line under the black lace that runs into the long sleeves. Lined.
292 Jerry's  Long Sleeve Catsuit,Jerry Skating World,USD 214.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/292-jerrys-long-sleeve-catsuit/,Apparel,"Long, lean looking black catsuit in supplex with long mesh sleeves and an overlay of mesh caught at the bust in a crystal hourglass buckle."
300B Jerry's Long Sleeve Bodysuit,Jerry Skating World,USD 109.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/300b-jerrys-long-sleeve-bodysuit/,Apparel,Black velvet bodysuit with a high neck and back keyhole.
297 Jerry's Shirred Supplex Bodysuit,Jerry Skating World,USD 97.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/297-jerrys-shirred-supplex-bodysuit/,Apparel,This Item Is Not Returnable Due To Hygene Requirements
Jerry's 290 High Neck Catsuit,Jerry Skating World,USD 199.98,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-290-high-neck-catsuit/,Apparel,This Item Is Not Returnable Due To Hygene Requirements
ChloeNoel BL05 Bodywear Sleeveless Stripes Leotard,ChloeNoel,USD 27.90,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/chloenoel-bl05-bodywear-sleeveless-stripes-leotard/,Apparel,Manufacturer Product Warranty 14 days
ChloeNoel BL02 Bodywear Long Sleeved Leotard (Nude),ChloeNoel,USD 27.90,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/chloenoel-bl02-bodywear-long-sleeved-leotard-nude/,Apparel,Manufacturer Product Warranty 14 days
Mondor Footed Ice Skating Tights 3310,Mondor,USD 15.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-footed-ice-skating-tights-3310/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Rockerz Skate Guards,Rockerz,USD 32.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/rockerz-skate-guards/,Apparel,This product is non-returnable or exchangeable. A tiny gap due to tension requirement might be present between the two pieces.
Mondor 104 Knee High Socks 2 Pack,Mondor,USD 12.00,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-104-knee-high-socks-2-pack/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Return Label,Figure Skating Store,USD 8.50,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/return-label-1/,Apparel,
Mondor Footed Ice Skating Tights 3301,Mondor,USD 19.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-footed-ice-skating-tights-3301/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Mondor Evolution Over the Boot Ice Skating Tights 3338,Mondor,USD 20.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/mondor-evolution-over-the-boot-ice-skating-tights-3338/,Apparel,"Please be advised that all hosiery items (tights, socks etc) are non returnable and final sale due to due to hygiene and health reasons"
Figure Skating Gloves - Competition and Practice,Kami So,USD 19.99,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/figure-skating-gloves-competition-and-practice/,Apparel,60 Day Warranty
Jerry's 1219 Guard Keychains,Jerry Skating World,USD 1.70,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/jerrys-1219-guard-keychains/,Apparel,Key Chain Mini Skate Guard 1219 Size: Appx 2.5 inches
"IceDress Figure Skating Overalls - Thermal - Style (Size CXL, Black with Velvet Trim)",IceDress,USD 199.43,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/copy-of-icedress-figure-skating-overalls-thermal-style-black-with-velvet-trim/,Apparel,IceDRESS APPAREL FITS SMALLER THEN OTHER BRANDS - PLEASE LOOK AT THE SIZING CHART
"IceDress - Thermal Figure Skating  Overalls -""Charm"" Black (Complete with Gloves)",IceDress,USD 228.79,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-overalls-charm-black-complete-with-gloves/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Overalls -""Charm"" Black",IceDress,USD 228.79,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-overalls-charm-black/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Overalls -""Sirius"" Black With Rhinestones",IceDress,USD 282.09,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-overalls-sirius-black-with-rhinestones/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Overalls -""Plie"" Black with Rhinestones (Complete with Gloves)",IceDress,USD 282.09,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-overalls-plie-black-with-rhinestones-complete-with-gloves/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Overalls - ""Limbo"" (Black/Nude, Complete with  Boot Cover)",IceDress,USD 228.79,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-overalls-limbo-black-nude-complete-with-boot-cover/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Overalls - ""Limbo"" (Lime Fluorescent/Black, Complete with  Boot Cover)",IceDress,USD 228.79,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-overalls-limbo-lime-fluorescent-black-complete-with-boot-cover/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Overalls - ""Gothic"" Black, Complete with Gloves)",IceDress,USD 228.79,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-overalls-gothic-black-complete-with-gloves/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
"IceDress - Thermal Figure Skating  Overalls - ""Ampire"" (Black with Turquoise, Complete with Gloves)",IceDress,USD 228.79,https://cdn11.bigcommerce.com/s-bac1n25m/stencil/ea41d350-5908-013b-7a1e-4a6b8e8d9fd6/e/f3b4e970-70a2-013e-4309-1e963be53544/img/loading.svg,https://figureskatingstore.com/icedress-thermal-figure-skating-overalls-ampire-black-with-turquoise-complete-with-gloves/,Apparel,THIS PRODUCT WILL BE DELIVERED WITHIN 6 to 7 weeks FROM THE DATE OF PURCHASE
